Date,Open,High,Low,Close,Volume,Change,Transaction
2013-01-02,30660,31519,30540,31520,229274,0.035479632063074806,7226716480
2013-01-03,31640,31680,30860,30860,284927,-0.02093908629441621,8792847220
2013-01-04,30800,30840,30199,30500,260120,-0.01166558651976668,7933660000
2013-01-07,30300,30560,29999,30400,252436,-0.003278688524590123,7674054400
2013-01-08,30260,30340,29960,30000,276757,-0.013157894736842146,8302710000
2013-01-09,30000,30260,29820,30000,253720,0.0,7611600000
2013-01-10,30300,30680,30000,30600,293482,0.020000000000000018,8980549200
2013-01-11,30960,30960,30140,30660,238982,0.0019607843137254832,7327188120
2013-01-14,30779,31040,30560,31040,160602,0.012393998695368502,4985086080
2013-01-15,31200,31200,30239,30240,214769,-0.02577319587628868,6494614560
2013-01-16,30280,30519,29660,29840,325058,-0.013227513227513255,9699730720
2013-01-17,30040,30040,29000,29380,404999,-0.015415549597855183,11898870620
2013-01-18,29599,29739,29099,29600,250601,0.0074880871341047595,7417789600
2013-01-21,29280,29500,28959,29080,290784,-0.01756756756756761,8455998720
2013-01-22,28900,29739,28900,29600,239166,0.017881705639614776,7079313600
2013-01-23,30000,30040,29460,29460,186749,-0.004729729729729737,5501625540
2013-01-24,29360,29380,28820,29060,320146,-0.013577732518669339,9303442760
2013-01-25,29200,29220,28100,28340,436418,-0.024776324845148023,12368086120
2013-01-28,27919,28019,27420,27440,618708,-0.031757233592095924,16977347520
2013-01-29,27800,28360,27600,28180,432719,0.02696793002915454,12194021420
2013-01-30,28519,28800,28240,28800,323848,0.022001419446415982,9326822400
2013-01-31,28600,28959,28439,28960,321056,0.005555555555555536,9297781760
2013-02-01,29200,29200,28440,28820,231524,-0.004834254143646355,6672521680
2013-02-04,29000,29060,28339,28740,257238,-0.002775850104094424,7393020120
2013-02-05,28300,28860,28280,28700,227762,-0.0013917884481559062,6536769400
2013-02-06,28800,28860,28540,28540,137943,-0.0055749128919860835,3936893220
2013-02-07,28779,28779,28400,28400,194422,-0.004905395935529078,5521584800
2013-02-08,28360,29400,28300,29240,268477,0.029577464788732355,7850267480
2013-02-12,29680,29680,29179,29360,168395,0.004103967168262557,4944077200
2013-02-13,29480,29780,29120,29740,184181,0.012942779291553075,5477542940
2013-02-14,29800,29880,29540,29800,150682,0.0020174848688634395,4490323600
2013-02-15,29800,29960,29540,29960,151999,0.005369127516778427,4553890040
2013-02-18,29800,30020,29620,29800,142199,-0.005340453938584733,4237530200
2013-02-19,29600,29980,29580,29840,122645,0.0013422818791946067,3659726800
2013-02-20,30040,30900,29940,30900,360787,0.03552278820375343,11148318300
2013-02-21,30799,31160,30700,31000,262473,0.003236245954692629,8136663000
2013-02-22,30600,30959,30400,30600,277053,-0.012903225806451646,8477821800
2013-02-25,30980,30980,30600,30600,177951,0.0,5445300600
2013-02-26,30300,30760,30159,30540,184895,-0.0019607843137254832,5646693300
2013-02-27,31180,31180,30380,30540,178764,0.0,5459452560
2013-02-28,30600,31080,30600,30880,255684,0.011132940406024971,7895521920
2013-03-04,31260,31260,30600,30780,265537,-0.0032383419689119286,8173228860
2013-03-05,31120,31280,30960,31000,185892,0.007147498375568606,5762652000
2013-03-06,31440,31500,30940,31200,202973,0.006451612903225712,6332757600
2013-03-07,30959,31000,30240,30400,269654,-0.02564102564102566,8197481600
2013-03-08,30300,30340,29780,29980,378820,-0.013815789473684226,11357023600
2013-03-11,29860,30240,29700,30160,274965,0.006004002668445585,8292944400
2013-03-12,30079,30240,29800,29880,174931,-0.009283819628647216,5226938280
2013-03-13,30120,30580,30020,30540,226071,0.02208835341365467,6904208340
2013-03-14,30560,30680,29980,30400,251156,-0.004584151931892655,7635142400
2013-03-15,30580,30580,29599,29600,732367,-0.02631578947368418,21678063200
2013-03-18,29200,29200,28680,28900,528791,-0.023648648648648685,15282059900
2013-03-19,29000,29839,28960,29500,279542,0.02076124567474058,8246489000
2013-03-20,29200,29700,29120,29200,270315,-0.01016949152542368,7893198000
2013-03-21,29220,29480,29119,29140,235371,-0.002054794520547909,6858710940
2013-03-22,29160,29360,29040,29100,213742,-0.0013726835964310569,6219892200
2013-03-25,29600,29900,29400,29900,205441,0.027491408934707806,6142685900
2013-03-26,29900,30440,29820,30180,336600,0.00936454849498336,10158588000
2013-03-27,30300,30320,29740,30080,257628,-0.0033134526176276102,7749450240
2013-03-28,30059,30200,29940,30200,159792,0.003989361702127603,4825718400
2013-03-29,30480,30640,30340,30540,190674,0.011258278145695355,5823183960
2013-04-01,30700,30700,30239,30240,105910,-0.00982318271119842,3202718400
2013-04-02,30199,30640,30199,30500,171497,0.008597883597883493,5230658500
2013-04-03,30519,30560,30180,30420,217654,-0.0026229508196721207,6621034680
2013-04-04,30340,30380,29980,30120,214009,-0.009861932938856066,6445951080
2013-04-05,30099,30320,29860,30100,299547,-0.0006640106241699861,9016364700
2013-04-08,30100,30620,29940,30400,259190,0.009966777408637828,7879376000
2013-04-09,30540,30599,30200,30560,184880,0.0052631578947368585,5649932800
2013-04-10,30800,30800,30260,30420,235594,-0.0045811518324607725,7166769480
2013-04-11,30420,30800,30359,30800,225830,0.012491781722550943,6955564000
2013-04-12,30800,31000,30260,30340,214881,-0.014935064935064912,6519489540
2013-04-15,30060,30699,30060,30460,215346,0.0039551746868820015,6559439160
2013-04-16,30100,30640,30020,30560,371037,0.0032829940906107247,11338890720
2013-04-17,31320,31320,30280,30360,209822,-0.00654450261780104,6370195920
2013-04-18,30400,30440,29619,29660,267168,-0.023056653491436152,7924202880
2013-04-19,29299,29839,29100,29500,314080,-0.0053944706675657095,9265360000
2013-04-22,29800,30059,29299,30060,186717,0.01898305084745755,5612713020
2013-04-23,29999,30060,29480,29660,177297,-0.01330671989354626,5258629020
2013-04-24,29700,29880,29480,29720,201731,0.0020229265003370855,5995445320
2013-04-25,29400,29880,29400,29880,209278,0.0053835800807537915,6253226640
2013-04-26,29900,29939,29440,29720,233032,-0.0053547523427041055,6925711040
2013-04-29,29820,29839,29500,29620,170003,-0.003364737550471064,5035488860
2013-04-30,29800,30600,29760,30400,374100,0.026333558406482105,11372640000
2013-05-02,30520,30640,30340,30560,200979,0.0052631578947368585,6141918240
2013-05-03,30700,30740,30420,30700,131181,0.0045811518324607725,4027256700
2013-05-06,30800,30800,30240,30280,173086,-0.013680781758957705,5241044080
2013-05-07,30160,30160,29820,29860,228690,-0.01387054161162482,6828683400
2013-05-08,29860,29960,29579,29760,298439,-0.0033489618218351946,8881544640
2013-05-09,29800,30400,29780,30300,216123,0.01814516129032251,6548526900
2013-05-10,30280,30280,29520,29520,235897,-0.025742574257425765,6963679440
2013-05-13,29420,29600,29239,29540,175002,0.0006775067750677266,5169559080
2013-05-14,29740,30000,29659,30000,180053,0.015572105619499066,5401590000
2013-05-15,29700,30000,29680,30000,211896,0.0,6356880000
2013-05-16,30020,30280,30000,30160,293151,0.005333333333333412,8841434160
2013-05-20,30040,30240,29920,29940,245777,-0.007294429708222805,7358563380
2013-05-21,30200,30200,29700,29840,232008,-0.0033400133600534065,6923118720
2013-05-22,30080,30200,29820,30180,198462,0.011394101876675666,5989583160
2013-05-23,29840,30040,29680,29680,239883,-0.01656726308813783,7119727440
2013-05-24,29740,29880,29440,29720,203812,0.0013477088948787852,6057292640
2013-05-27,29800,29980,29740,29780,122928,0.0020188425302827273,3660795840
2013-05-28,29620,29920,29620,29680,231761,-0.00335795836131636,6878666480
2013-05-29,29680,30459,29660,30240,295211,0.018867924528301883,8927180640
2013-05-30,30360,30980,30239,30880,455560,0.021164021164021163,14067692800
2013-05-31,30920,31180,30740,30760,360501,-0.0038860103626943143,11089010760
2013-06-03,30720,31180,30560,30640,206189,-0.0039011703511053764,6317630960
2013-06-04,30659,30840,30420,30800,169932,0.005221932114882533,5233905600
2013-06-05,30980,31060,30420,30420,271813,-0.012337662337662314,8268551460
2013-06-07,29500,29700,28479,28540,1085816,-0.06180144641683105,30989188640
2013-06-10,28400,28860,28280,28500,533554,-0.0014015416958654825,15206289000
2013-06-11,28220,28379,27560,27780,692260,-0.025263157894736876,19230982800
2013-06-12,27560,28060,27240,27700,457753,-0.0028797696184305055,12679758100
2013-06-13,27600,27940,27140,27140,670197,-0.0202166064981949,18189146580
2013-06-14,27299,27540,27140,27380,351167,0.008843036109064117,9614952460
2013-06-17,27400,27559,27299,27320,235169,-0.0021913805697589828,6424817080
2013-06-18,27360,27740,27200,27740,220861,0.015373352855051259,6126684140
2013-06-19,27640,27700,27280,27380,205405,-0.012977649603460706,5623988900
2013-06-20,26860,26960,26520,26580,356359,-0.029218407596785956,9472022220
2013-06-21,25880,26660,25800,26500,553556,-0.0030097817908201208,14669234000
2013-06-24,27000,27000,26259,26260,316958,-0.00905660377358486,8323317080
2013-06-25,26020,26360,25760,25940,415499,-0.012185833968012205,10778044060
2013-06-26,26020,26100,24900,25220,635024,-0.02775636083269084,16015305280
2013-06-27,25900,26880,25720,26780,515123,0.061855670103092786,13794993940
2013-06-28,26999,26999,26580,26840,419225,0.0022404779686333587,11251999000
2013-07-01,26680,26920,26440,26520,256519,-0.011922503725782407,6802883880
2013-07-02,26800,27040,26600,26700,204289,0.006787330316742057,5454516300
2013-07-03,26680,26780,25900,26020,256441,-0.025468164794007486,6672594820
2013-07-04,26040,26340,25920,26340,180853,0.012298232129131392,4763668020
2013-07-05,25720,26300,25200,25340,607656,-0.03796507213363709,15398003040
2013-07-08,25000,25160,24180,24520,529603,-0.03235990528808208,12985865560
2013-07-09,24600,25000,24580,24740,393899,0.00897226753670477,9745061260
2013-07-10,24900,25040,24740,24960,346113,0.008892481810832686,8638980480
2013-07-11,25020,26240,25020,26240,415767,0.05128205128205132,10909726080
2013-07-12,26400,26480,26020,26240,227826,0.0,5978154240
2013-07-15,26300,26380,25700,26260,192592,0.0007621951219511924,5057465920
2013-07-16,26360,26420,25800,25960,186019,-0.011424219345011477,4829053240
2013-07-17,26020,26600,25720,26400,246046,0.016949152542372836,6495614400
2013-07-18,26500,26500,25840,25840,314084,-0.021212121212121238,8115930560
2013-07-19,25760,25900,25280,25460,325426,-0.014705882352941124,8285345960
2013-07-22,25600,25780,25300,25460,207023,0.0,5270805580
2013-07-23,25460,26140,25440,26140,238978,0.02670856245090336,6246884920
2013-07-24,26140,26340,25900,26300,175453,0.006120887528691554,4614413900
2013-07-25,26340,26440,26160,26300,169913,0.0,4468711900
2013-07-26,26280,26380,25980,26060,272391,-0.009125475285171047,7098509460
2013-07-29,25820,26000,25580,25660,236437,-0.01534919416730618,6066973420
2013-07-30,25540,25900,25540,25800,188507,0.005455962587685104,4863480600
2013-07-31,25600,25800,25580,25600,254710,-0.007751937984496138,6520576000
2013-08-01,25700,25760,25480,25600,181178,0.0,4638156800
2013-08-02,25860,26000,25640,25720,224827,0.004687499999999956,5782550440
2013-08-05,25660,25660,25480,25480,161597,-0.009331259720062213,4117491560
2013-08-06,24900,25440,24900,25080,289874,-0.015698587127158548,7270039920
2013-08-07,24740,24800,24440,24440,315562,-0.02551834130781494,7712335280
2013-08-08,24260,24700,24260,24340,358216,-0.004091653027823217,8718977440
2013-08-09,24580,24820,24400,24600,241604,0.010682004930156141,5943458400
2013-08-12,24600,24960,24500,24640,202812,0.001626016260162677,4997287680
2013-08-13,24880,25800,24840,25800,418589,0.04707792207792205,10799596200
2013-08-14,25780,26000,25700,26000,260102,0.007751937984496138,6762652000
2013-08-16,25720,26020,25640,25900,228332,-0.0038461538461538325,5913798800
2013-08-19,25720,25920,25600,25720,129997,-0.006949806949806958,3343522840
2013-08-20,25920,26100,25380,25380,284619,-0.013219284603421477,7223630220
2013-08-21,25300,25640,25120,25120,246921,-0.010244286840031536,6202655520
2013-08-22,25000,25340,24900,25100,239697,-0.0007961783439490722,6016394700
2013-08-23,25600,26000,25420,25900,344068,0.031872509960159334,8911361200
2013-08-26,26020,26100,25920,26000,230393,0.0038610038610038533,5990218000
2013-08-27,26140,26180,25900,26080,182616,0.003076923076922977,4762625280
2013-08-28,25680,26200,25680,26180,189851,0.0038343558282207812,4970299180
2013-08-29,26339,26960,26280,26880,326300,0.02673796791443861,8770944000
2013-08-30,27200,27359,27020,27360,342716,0.017857142857142794,9376709760
2013-09-02,27360,27420,27000,27020,201632,-0.012426900584795342,5448096640
2013-09-03,27280,27280,26520,26740,235970,-0.010362694300518172,6309837800
2013-09-04,26599,27080,26420,26800,218401,0.002243829468960401,5853146800
2013-09-05,27400,27420,27160,27300,302002,0.018656716417910557,8244654600
2013-09-06,27399,27500,27159,27380,238759,0.00293040293040292,6537221420
2013-09-09,27420,27500,27259,27460,185831,0.0029218407596784957,5102919260
2013-09-10,27380,27920,27360,27920,294353,0.016751638747268816,8218335760
2013-09-11,27960,28040,27700,28040,267060,0.004297994269341077,7488362400
2013-09-12,28100,28480,27900,28200,436108,0.005706134094151105,12298245600
2013-09-13,28180,28199,27920,28120,245630,-0.0028368794326241176,6907115600
2013-09-16,28460,28500,28220,28500,234214,0.013513513513513598,6675099000
2013-09-17,28400,28400,27619,27720,343627,-0.027368421052631597,9525340440
2013-09-23,27300,27620,27060,27200,487258,-0.018759018759018753,13253417600
2013-09-24,26840,27580,26760,27460,302778,0.00955882352941173,8314283880
2013-09-25,27340,27480,27020,27280,223529,-0.006554989075018169,6097871120
2013-09-26,27279,27440,27120,27440,207494,0.0058651026392961825,5693635360
2013-09-27,27500,27539,27260,27320,232265,-0.004373177842565634,6345479800
2013-09-30,27320,27640,27199,27340,233018,0.0007320644216690653,6370712120
2013-10-01,27600,27660,27200,27640,195463,0.01097293343087058,5402597320
2013-10-02,27960,28500,27800,28360,351727,0.026049204052098318,9974977720
2013-10-04,28760,28840,28280,28360,315074,0.0,8935498640
2013-10-07,28740,28740,28500,28720,204565,0.012693935119887145,5875106800
2013-10-08,28340,28660,28340,28600,210920,-0.004178272980501441,6032312000
2013-10-10,28419,28640,28419,28600,276380,0.0,7904468000
2013-10-11,28800,28940,28720,28860,225083,0.009090909090909038,6495895380
2013-10-14,28959,28980,28760,28760,147474,-0.0034650034650034467,4241352240
2013-10-15,29000,29140,28900,29140,200473,0.013212795549374157,5841783220
2013-10-16,29380,29380,28900,29000,160212,-0.0048043925875085325,4646148000
2013-10-17,29200,29360,29080,29260,181987,0.008965517241379395,5324939620
2013-10-18,29440,29499,29259,29440,157043,0.0061517429938482415,4623345920
2013-10-21,29500,29779,29080,29280,142521,-0.005434782608695676,4173014880
2013-10-22,29200,29200,28680,29100,247065,-0.006147540983606592,7189591500
2013-10-23,29280,29280,28719,28840,171969,-0.008934707903780037,4959585960
2013-10-24,28619,28980,28580,28980,178313,0.004854368932038833,5167510740
2013-10-25,29000,29040,28660,28980,134706,0.0,3903779880
2013-10-28,29300,29700,29159,29640,226154,0.022774327122153215,6703204560
2013-10-29,29800,29800,29560,29800,206698,0.005398110661268607,6159600400
2013-10-30,29700,30000,29680,30000,211768,0.006711409395973256,6353040000
2013-10-31,29960,30040,29300,29300,252941,-0.023333333333333317,7411171300
2013-11-01,29800,30000,29360,30000,227154,0.023890784982935065,6814620000
2013-11-04,29840,30040,29780,29980,217756,-0.0006666666666667043,6528324880
2013-11-05,30040,30040,29440,29700,160186,-0.009339559706470935,4757524200
2013-11-06,29959,29959,28979,29020,244368,-0.022895622895622858,7091559360
2013-11-07,29020,29080,28500,28740,260136,-0.009648518263266737,7476308640
2013-11-08,28220,28560,28140,28200,273627,-0.018789144050104345,7716281400
2013-11-11,28500,28680,28180,28560,171277,0.012765957446808418,4891671120
2013-11-12,28800,29320,28719,29120,195698,0.019607843137254832,5698725760
2013-11-13,28900,28980,28380,28380,199904,-0.025412087912087933,5673275520
2013-11-14,29100,29100,28480,28480,202643,0.0035236081747709314,5771272640
2013-11-15,28679,29240,28640,29240,166785,0.026685393258427004,4876793400
2013-11-18,29399,29520,29300,29480,127736,0.008207934336525335,3765657280
2013-11-19,29660,29780,29540,29780,163671,0.010176390773405597,4874122380
2013-11-20,29460,29740,29280,29400,163563,-0.012760241773002057,4808752200
2013-11-21,29440,29440,28640,28800,180396,-0.020408163265306145,5195404800
2013-11-22,28820,29120,28620,29000,171492,0.00694444444444442,4973268000
2013-11-25,29020,29440,29020,29300,132306,0.010344827586206806,3876565800
2013-11-26,29160,29580,29100,29580,171725,0.009556313993174026,5079625500
2013-11-27,29340,29520,29200,29400,187034,-0.006085192697768749,5498799600
2013-11-28,29599,29880,29579,29880,212898,0.01632653061224487,6361392240
2013-11-29,29980,29980,29700,29880,135044,0.0,4035114720
2013-12-02,30000,30060,29340,29340,149756,-0.01807228915662651,4393841040
2013-12-03,29280,29560,29140,29220,155972,-0.004089979550102263,4557501840
2013-12-04,29000,29059,28620,28640,216880,-0.019849418206707714,6211443200
2013-12-05,28660,28920,28440,28800,209593,0.005586592178770999,6036278400
2013-12-06,29080,29080,28560,28560,182949,-0.008333333333333304,5225023440
2013-12-09,28800,29080,28800,29080,139938,0.0182072829131652,4069397040
2013-12-10,28820,29020,28620,28800,155112,-0.009628610729023435,4467225600
2013-12-11,28520,28879,28320,28400,212583,-0.01388888888888884,6037357200
2013-12-12,27920,28200,27920,28200,299241,-0.007042253521126751,8438596200
2013-12-13,28200,28220,27800,27800,201065,-0.014184397163120588,5589607000
2013-12-16,27820,28080,27660,28000,179088,0.007194244604316502,5014464000
2013-12-17,28340,28340,27860,27900,155248,-0.0035714285714285587,4331419200
2013-12-18,28100,28200,27880,28020,217984,0.004301075268817289,6107911680
2013-12-19,28360,28680,28360,28540,211048,0.01855817273376159,6023309920
2013-12-20,28260,28540,28260,28540,168148,0.0,4798943920
2013-12-23,28740,28760,28579,28660,212784,0.0042046250875964475,6098389440
2013-12-24,28600,28640,28300,28300,219607,-0.012561060711793415,6214878100
2013-12-26,28160,28300,28020,28160,246156,-0.004946996466431042,6931752960
2013-12-27,28200,28220,27900,27920,210200,-0.008522727272727293,5868784000
2013-12-30,27919,27940,27200,27440,338162,-0.017191977077363862,9279165280
2014-01-02,26960,27100,26040,26180,620500,-0.04591836734693877,16244690000
2014-01-03,26000,26220,25740,25920,529932,-0.009931245225362817,13735837440
2014-01-06,26060,26399,25920,26140,394716,0.008487654320987748,10317876240
2014-01-07,26000,26360,25900,26080,395264,-0.002295332823259333,10308485120
2014-01-08,26000,26080,25740,25820,409493,-0.009969325153374231,10573109260
2014-01-09,26140,26140,25500,25500,425019,-0.012393493415956636,10837984500
2014-01-10,25500,25720,25440,25440,363783,-0.0023529411764705577,9254639520
2014-01-13,25660,25940,25460,25900,328987,0.018081761006289332,8520763300
2014-01-14,25940,26600,25800,26260,294333,0.013899613899613916,7729184580
2014-01-15,26600,26619,25960,25980,234949,-0.010662604722010638,6103975020
2014-01-16,26000,26200,25860,26020,195049,0.0015396458814471714,5075174980
2014-01-17,26020,26300,25840,25840,255485,-0.006917755572636408,6601732400
2014-01-20,26100,26379,25920,26320,173656,0.018575851393188847,4570625920
2014-01-21,26300,26540,26220,26480,151246,0.006079027355623046,4004994080
2014-01-22,26280,26560,26240,26560,216530,0.0030211480362538623,5751036800
2014-01-23,26320,26440,25980,25980,206739,-0.02183734939759041,5371079220
2014-01-24,26000,26360,25820,26140,280035,0.00615858352578913,7320114900
2014-01-27,25860,26080,25700,25840,266926,-0.011476664116296886,6897367840
2014-01-28,25460,25860,25460,25660,234027,-0.00696594427244579,6005132820
2014-01-29,25600,25760,25540,25600,383637,-0.002338269680436489,9821107200
2014-02-03,25720,25760,25420,25440,325184,-0.006249999999999978,8272680960
2014-02-04,25260,25260,24980,24980,320660,-0.018081761006289332,8010086800
2014-02-05,24900,25100,24680,24740,298533,-0.009607686148919159,7385706420
2014-02-06,24900,25340,24800,25180,303949,0.017784963621665373,7653435820
2014-02-07,25500,25580,25260,25500,198872,0.012708498808578161,5071236000
2014-02-10,25420,25620,25240,25540,155993,0.0015686274509802978,3984061220
2014-02-11,25620,26300,25440,26220,253680,0.02662490211433055,6651489600
2014-02-12,26620,26620,26100,26140,200548,-0.0030511060259343914,5242324720
2014-02-13,26000,26400,25800,25960,116769,-0.00688599846977811,3031323240
2014-02-14,25920,26160,25840,26020,124415,0.0023112480739599928,3237278300
2014-02-17,25840,26120,25600,25700,187733,-0.012298232129131392,4824738100
2014-02-18,25700,25980,25640,25900,118213,0.0077821011673151474,3061716700
2014-02-19,26000,26000,25600,25800,123595,-0.0038610038610038533,3188751000
2014-02-20,25800,25920,25620,25720,190866,-0.0031007751937984773,4909073520
2014-02-21,26659,26659,26000,26600,286924,0.034214618973561484,7632178400
2014-02-24,26680,26899,26419,26560,148501,-0.0015037593984962294,3944186560
2014-02-25,26640,26800,26520,26680,175706,0.004518072289156683,4687836080
2014-02-26,26740,26860,26500,26840,258361,0.0059970014992503096,6934409240
2014-02-27,26700,26840,26600,26820,157827,-0.0007451564828614421,4232920140
2014-02-28,26740,26980,26640,26980,284647,0.005965697240865042,7679776060
2014-03-03,26720,26800,26420,26500,242083,-0.01779095626389915,6415199500
2014-03-04,26400,26580,26299,26300,158003,-0.007547169811320753,4155478900
2014-03-05,26700,26820,26600,26600,149830,0.011406844106463865,3985478000
2014-03-06,26580,26580,26200,26520,172335,-0.003007518796992459,4570324200
2014-03-07,26780,26780,26580,26780,150973,0.009803921568627416,4043056940
2014-03-10,26399,26600,26340,26400,173152,-0.014189693801344272,4571212800
2014-03-11,26400,26540,26180,26440,181596,0.0015151515151514694,4801398240
2014-03-12,26400,26400,25860,25880,251585,-0.021180030257186067,6511019800
2014-03-13,25880,26260,25800,25800,235004,-0.0030911901081916993,6063103200
2014-03-14,25400,25700,25400,25500,216736,-0.011627906976744207,5526768000
2014-03-17,25500,25520,25160,25320,176400,-0.007058823529411784,4466448000
2014-03-18,25400,25660,25320,25560,220912,0.009478672985782088,5646510720
2014-03-19,25600,25700,25360,25380,152771,-0.007042253521126751,3877327980
2014-03-20,25400,25440,25240,25240,118788,-0.005516154452324673,2998209120
2014-03-21,25380,25460,25240,25460,166426,0.008716323296354966,4237205960
2014-03-24,25200,25480,25180,25460,141478,0.0,3602029880
2014-03-25,25380,25400,24820,24940,272500,-0.0204241948153967,6796150000
2014-03-26,25380,25800,24960,25700,348894,0.030473135525260542,8966575800
2014-03-27,25800,26660,25700,26660,417557,0.03735408560311293,11132069620
2014-03-28,26400,26760,26400,26700,212974,0.0015003750937734317,5686405800
2014-03-31,26900,26900,26440,26860,265197,0.005992509363295984,7123191420
2014-04-01,26900,26900,26619,26780,221620,-0.0029784065524943726,5934983600
2014-04-02,26999,27140,26860,27140,262001,0.01344286781179993,7110707140
2014-04-03,27020,27900,27020,27800,381976,0.02431834929992638,10618932800
2014-04-04,27540,27940,27540,27600,368007,-0.007194244604316502,10156993200
2014-04-07,27940,27940,27480,27940,215235,0.01231884057971011,6013665900
2014-04-08,27740,27980,27500,27880,212164,-0.0021474588403722628,5915132320
2014-04-09,27880,27900,27280,27420,321232,-0.016499282639885204,8808181440
2014-04-10,27380,27600,27199,27600,199984,0.006564551422319376,5519558400
2014-04-11,27240,27359,27180,27300,213187,-0.010869565217391353,5820005100
2014-04-14,27300,27720,27300,27400,211720,0.00366300366300365,5801128000
2014-04-15,27720,27739,27379,27400,219396,0.0,6011450400
2014-04-16,27400,27840,27259,27600,186171,0.007299270072992803,5138319600
2014-04-17,27520,27600,27320,27400,144833,-0.007246376811594235,3968424200
2014-04-18,27399,27580,27399,27560,190367,0.005839416058394109,5246514520
2014-04-21,27580,27720,27500,27600,65985,0.0014513788098693414,1821186000
2014-04-22,27480,27680,27420,27500,121686,-0.0036231884057971175,3346365000
2014-04-23,27880,27900,27640,27780,190015,0.010181818181818292,5278616700
2014-04-24,28180,28180,27980,28140,210924,0.012958963282937441,5935401360
2014-04-25,28400,28560,27959,27980,305396,-0.005685856432125047,8544980080
2014-04-28,28080,28120,27640,27760,188629,-0.00786275911365264,5236341040
2014-04-29,27780,27900,27019,27200,218184,-0.02017291066282423,5934604800
2014-04-30,27600,27619,26519,26860,300946,-0.012499999999999956,8083409560
2014-05-02,27080,27180,26880,26920,298867,0.0022338049143708627,8045499640
2014-05-07,27000,27120,26800,26880,283794,-0.0014858841010401136,7628382720
2014-05-08,27100,27100,26880,27000,325638,0.0044642857142858094,8792226000
2014-05-09,27120,27160,26520,26700,263141,-0.011111111111111072,7025864700
2014-05-12,26720,27900,26640,27760,318896,0.03970037453183517,8852552960
2014-05-13,27760,28500,27760,28000,242148,0.008645533141210304,6780144000
2014-05-14,28180,28300,28020,28300,222075,0.010714285714285676,6284722500
2014-05-15,28280,28379,28060,28200,136134,-0.0035335689045936647,3838978800
2014-05-16,28000,28740,27980,28560,317130,0.012765957446808418,9057232800
2014-05-19,28560,29000,28160,28960,385621,0.014005602240896309,11167584160
2014-05-20,28900,29080,28700,29020,320146,0.002071823204419898,9290636920
2014-05-21,28700,29000,28700,28820,216850,-0.006891798759476209,6249617000
2014-05-22,28819,28960,28520,28520,190800,-0.010409437890353868,5441616000
2014-05-23,28100,28560,28100,28560,170233,0.0014025245441795509,4861854480
2014-05-26,28400,28640,28300,28440,74712,-0.004201680672268893,2124809280
2014-05-27,28340,28460,28059,28140,94968,-0.010548523206751037,2672399520
2014-05-28,28380,28700,28180,28660,184019,0.018479033404406486,5273984540
2014-05-29,29000,29300,28800,29200,250430,0.018841591067690233,7312556000
2014-05-30,29400,29639,28859,28860,316621,-0.011643835616438336,9137682060
2014-06-02,28860,29160,28780,29100,148789,0.008316008316008316,4329759900
2014-06-03,29680,29900,29300,29400,344685,0.010309278350515427,10133739000
2014-06-05,29320,29600,29000,29140,270141,-0.008843537414966018,7871908740
2014-06-09,29400,29459,28040,28180,445392,-0.03294440631434459,12551146560
2014-06-10,28419,28760,28100,28720,184282,0.019162526614620257,5292579040
2014-06-11,28239,28600,28239,28440,172515,-0.00974930362116988,4906326600
2014-06-12,28600,28600,28020,28260,258863,-0.006329113924050667,7315468380
2014-06-13,28040,28080,27260,27340,371781,-0.032554847841472,10164492540
2014-06-16,27599,27639,27240,27480,306399,0.00512070226773953,8419844520
2014-06-17,27200,27559,27020,27480,269535,0.0,7406821800
2014-06-18,27460,27519,27120,27160,220887,-0.011644832605531286,5999290920
2014-06-19,26899,26980,26399,26460,446794,-0.02577319587628868,11822169240
2014-06-20,26600,26600,25920,26020,478053,-0.016628873771730945,12438939060
2014-06-23,26420,26640,26320,26440,249765,0.016141429669485063,6603786600
2014-06-24,26800,27079,26640,26900,237817,0.01739788199697423,6397277300
2014-06-25,26600,26660,26360,26400,204638,-0.018587360594795488,5402443200
2014-06-26,26180,26860,26140,26500,255306,0.0037878787878788955,6765609000
2014-06-27,26140,26379,26120,26220,179061,-0.010566037735849076,4694979420
2014-06-30,26199,26479,26180,26440,177621,0.008390541571319687,4696299240
2014-07-01,26160,26279,26020,26200,174508,-0.009077155824508298,4572109600
2014-07-02,26340,26620,26120,26600,222785,0.01526717557251911,5926081000
2014-07-03,26720,26720,26320,26360,170861,-0.009022556390977488,4503895960
2014-07-04,26440,26520,26060,26120,119577,-0.009104704097116834,3123351240
2014-07-07,25820,26020,25800,25840,188741,-0.01071975497702915,4877067440
2014-07-08,25880,26380,25740,25900,241464,0.0023219814241486336,6253917600
2014-07-09,25740,26160,25660,26160,236598,0.010038610038610063,6189403680
2014-07-10,26160,26220,26040,26120,179204,-0.001529051987767538,4680808480
2014-07-11,26000,26040,25640,25680,215592,-0.016845329249617125,5536402560
2014-07-14,25960,26000,25720,25720,141643,0.0015576323987538387,3643057960
2014-07-15,26000,26459,25940,26400,239521,0.026438569206842955,6323354400
2014-07-16,26259,26459,26220,26420,182284,0.0007575757575757347,4815943280
2014-07-17,26519,26700,26400,26600,218454,0.00681302043906129,5810876400
2014-07-18,26300,26860,26280,26860,194853,0.009774436090225658,5233751580
