Date,inflation_USA,inflation_kor,inflation_china,unemployment_kor
2013-04-15,1.9206666666666665,1.246,1.8,3.046666666666667
2013-04-16,1.92,1.24,1.8,3.05
2013-04-17,1.9193333333333333,1.234,1.8,3.0533333333333332
2013-04-18,1.9186666666666665,1.228,1.8,3.0566666666666666
2013-04-19,1.918,1.222,1.8,3.06
2013-04-20,1.9173333333333333,1.216,1.8,3.0633333333333335
2013-04-21,1.9166666666666665,1.21,1.8,3.066666666666667
2013-04-22,1.916,1.204,1.8,3.0700000000000003
2013-04-23,1.9153333333333333,1.198,1.8,3.0733333333333333
2013-04-24,1.9146666666666665,1.192,1.8,3.0766666666666667
2013-04-25,1.914,1.186,1.8,3.08
2013-04-26,1.9133333333333333,1.18,1.8,3.0833333333333335
2013-04-27,1.9126666666666665,1.174,1.8,3.086666666666667
2013-04-28,1.912,1.168,1.8,3.09
2013-04-29,1.9113333333333333,1.162,1.8,3.0933333333333333
2013-04-30,1.9106666666666665,1.156,1.8,3.0966666666666667
2013-05-01,1.91,1.15,1.8,3.1
2013-05-02,1.9087096774193548,1.1506451612903226,1.7967741935483872,3.1
2013-05-03,1.9074193548387095,1.151290322580645,1.7935483870967743,3.1
2013-05-04,1.9061290322580644,1.1519354838709677,1.7903225806451613,3.1
2013-05-05,1.9048387096774193,1.1525806451612903,1.7870967741935484,3.1
2013-05-06,1.9035483870967742,1.1532258064516128,1.7838709677419355,3.1
2013-05-07,1.9022580645161289,1.1538709677419354,1.7806451612903227,3.1
2013-05-08,1.9009677419354838,1.154516129032258,1.7774193548387096,3.1
2013-05-09,1.8996774193548387,1.1551612903225805,1.7741935483870968,3.1
2013-05-10,1.8983870967741936,1.1558064516129032,1.770967741935484,3.1
2013-05-11,1.8970967741935483,1.1564516129032256,1.767741935483871,3.1
2013-05-12,1.8958064516129032,1.1570967741935483,1.7645161290322582,3.1
2013-05-13,1.894516129032258,1.157741935483871,1.761290322580645,3.1
2013-05-14,1.893225806451613,1.1583870967741934,1.7580645161290323,3.1
2013-05-15,1.8919354838709677,1.159032258064516,1.7548387096774194,3.1
2013-05-16,1.8906451612903226,1.1596774193548387,1.7516129032258065,3.1
2013-05-17,1.8893548387096775,1.1603225806451611,1.7483870967741935,3.1
2013-05-18,1.8880645161290324,1.1609677419354838,1.7451612903225806,3.1
2013-05-19,1.886774193548387,1.1616129032258065,1.7419354838709677,3.1
2013-05-20,1.885483870967742,1.162258064516129,1.738709677419355,3.1
2013-05-21,1.8841935483870969,1.1629032258064516,1.7354838709677418,3.1
2013-05-22,1.8829032258064518,1.1635483870967742,1.732258064516129,3.1
2013-05-23,1.8816129032258064,1.1641935483870967,1.729032258064516,3.1
2013-05-24,1.8803225806451613,1.1648387096774193,1.7258064516129032,3.1
2013-05-25,1.8790322580645162,1.1654838709677418,1.7225806451612904,3.1
2013-05-26,1.8777419354838711,1.1661290322580644,1.7193548387096773,3.1
2013-05-27,1.8764516129032258,1.166774193548387,1.7161290322580645,3.1
2013-05-28,1.8751612903225807,1.1674193548387095,1.7129032258064516,3.1
2013-05-29,1.8738709677419356,1.1680645161290322,1.7096774193548387,3.1
2013-05-30,1.8725806451612905,1.1687096774193548,1.7064516129032257,3.1
2013-05-31,1.8712903225806452,1.1693548387096773,1.7032258064516128,3.1
2013-06-01,1.87,1.17,1.7,3.1
2013-06-02,1.87,1.1849999999999998,1.6966666666666665,3.1033333333333335
2013-06-03,1.87,1.2,1.6933333333333334,3.106666666666667
2013-06-04,1.87,1.2149999999999999,1.69,3.1100000000000003
2013-06-05,1.87,1.23,1.6866666666666665,3.1133333333333333
2013-06-06,1.87,1.2449999999999999,1.6833333333333333,3.1166666666666667
2013-06-07,1.87,1.26,1.68,3.12
2013-06-08,1.87,1.275,1.6766666666666667,3.1233333333333335
2013-06-09,1.87,1.29,1.6733333333333333,3.126666666666667
2013-06-10,1.87,1.305,1.67,3.13
2013-06-11,1.87,1.32,1.6666666666666667,3.1333333333333333
2013-06-12,1.87,1.335,1.6633333333333333,3.1366666666666667
2013-06-13,1.87,1.35,1.66,3.14
2013-06-14,1.87,1.365,1.6566666666666667,3.1433333333333335
2013-06-15,1.87,1.38,1.6533333333333333,3.146666666666667
2013-06-16,1.87,1.395,1.65,3.1500000000000004
2013-06-17,1.87,1.4100000000000001,1.6466666666666667,3.1533333333333333
2013-06-18,1.87,1.425,1.6433333333333333,3.1566666666666667
2013-06-19,1.87,1.44,1.6400000000000001,3.16
2013-06-20,1.87,1.455,1.6366666666666667,3.1633333333333336
2013-06-21,1.87,1.4700000000000002,1.6333333333333333,3.166666666666667
2013-06-22,1.87,1.485,1.6300000000000001,3.17
2013-06-23,1.87,1.5,1.6266666666666667,3.1733333333333333
2013-06-24,1.87,1.5150000000000001,1.6233333333333333,3.1766666666666667
2013-06-25,1.87,1.53,1.62,3.18
2013-06-26,1.87,1.5450000000000002,1.6166666666666667,3.1833333333333336
2013-06-27,1.87,1.56,1.6133333333333335,3.186666666666667
2013-06-28,1.87,1.5750000000000002,1.61,3.1900000000000004
2013-06-29,1.87,1.59,1.6066666666666667,3.1933333333333334
2013-06-30,1.87,1.605,1.6033333333333335,3.1966666666666668
2013-07-01,1.87,1.62,1.6,3.2
2013-07-02,1.8712903225806452,1.6164516129032258,1.6,3.2
2013-07-03,1.8725806451612905,1.6129032258064517,1.6,3.2
2013-07-04,1.8738709677419356,1.6093548387096774,1.6,3.2
2013-07-05,1.8751612903225807,1.6058064516129034,1.6,3.2
2013-07-06,1.8764516129032258,1.602258064516129,1.6,3.2
2013-07-07,1.8777419354838711,1.598709677419355,1.6,3.2
2013-07-08,1.8790322580645162,1.5951612903225807,1.6,3.2
2013-07-09,1.8803225806451613,1.5916129032258066,1.6,3.2
2013-07-10,1.8816129032258064,1.5880645161290323,1.6,3.2
2013-07-11,1.8829032258064518,1.584516129032258,1.6,3.2
2013-07-12,1.8841935483870969,1.580967741935484,1.6,3.2
2013-07-13,1.885483870967742,1.5774193548387097,1.6,3.2
2013-07-14,1.886774193548387,1.5738709677419356,1.6,3.2
2013-07-15,1.8880645161290324,1.5703225806451613,1.6,3.2
2013-07-16,1.8893548387096775,1.5667741935483872,1.6,3.2
2013-07-17,1.8906451612903226,1.563225806451613,1.6,3.2
2013-07-18,1.8919354838709677,1.5596774193548388,1.6,3.2
2013-07-19,1.893225806451613,1.5561290322580645,1.6,3.2
2013-07-20,1.894516129032258,1.5525806451612905,1.6,3.2
2013-07-21,1.8958064516129032,1.5490322580645162,1.6,3.2
2013-07-22,1.8970967741935483,1.5454838709677419,1.6,3.2
2013-07-23,1.8983870967741936,1.5419354838709678,1.6,3.2
2013-07-24,1.8996774193548387,1.5383870967741935,1.6,3.2
2013-07-25,1.9009677419354838,1.5348387096774194,1.6,3.2
2013-07-26,1.9022580645161289,1.5312903225806451,1.6,3.2
2013-07-27,1.9035483870967742,1.527741935483871,1.6,3.2
2013-07-28,1.9048387096774193,1.5241935483870968,1.6,3.2
2013-07-29,1.9061290322580644,1.5206451612903227,1.6,3.2
2013-07-30,1.9074193548387095,1.5170967741935484,1.6,3.2
2013-07-31,1.9087096774193548,1.5135483870967743,1.6,3.2
2013-08-01,1.91,1.51,1.6,3.2
2013-08-02,1.9093548387096773,1.4929032258064516,1.603225806451613,3.1935483870967745
2013-08-03,1.9087096774193548,1.4758064516129032,1.6064516129032258,3.1870967741935488
2013-08-04,1.9080645161290322,1.4587096774193549,1.6096774193548389,3.1806451612903226
2013-08-05,1.9074193548387095,1.4416129032258065,1.6129032258064517,3.174193548387097
2013-08-06,1.906774193548387,1.424516129032258,1.6161290322580646,3.167741935483871
2013-08-07,1.9061290322580644,1.4074193548387097,1.6193548387096774,3.1612903225806455
2013-08-08,1.9054838709677417,1.3903225806451613,1.6225806451612903,3.1548387096774193
2013-08-09,1.9048387096774193,1.373225806451613,1.6258064516129034,3.1483870967741936
2013-08-10,1.9041935483870966,1.3561290322580646,1.6290322580645162,3.141935483870968
2013-08-11,1.9035483870967742,1.3390322580645162,1.632258064516129,3.135483870967742
2013-08-12,1.9029032258064515,1.3219354838709678,1.635483870967742,3.129032258064516
2013-08-13,1.9022580645161289,1.3048387096774194,1.6387096774193548,3.1225806451612903
2013-08-14,1.9016129032258065,1.287741935483871,1.6419354838709679,3.1161290322580646
2013-08-15,1.9009677419354838,1.2706451612903225,1.6451612903225807,3.109677419354839
2013-08-16,1.9003225806451611,1.253548387096774,1.6483870967741936,3.103225806451613
2013-08-17,1.8996774193548387,1.2364516129032257,1.6516129032258065,3.096774193548387
2013-08-18,1.899032258064516,1.2193548387096773,1.6548387096774193,3.0903225806451613
2013-08-19,1.8983870967741934,1.202258064516129,1.6580645161290322,3.0838709677419356
2013-08-20,1.897741935483871,1.1851612903225806,1.6612903225806452,3.07741935483871
2013-08-21,1.8970967741935483,1.1680645161290322,1.664516129032258,3.070967741935484
2013-08-22,1.8964516129032256,1.1509677419354838,1.667741935483871,3.064516129032258
2013-08-23,1.8958064516129032,1.1338709677419354,1.6709677419354838,3.0580645161290323
2013-08-24,1.8951612903225805,1.116774193548387,1.6741935483870967,3.0516129032258066
2013-08-25,1.894516129032258,1.0996774193548386,1.6774193548387097,3.045161290322581
2013-08-26,1.8938709677419354,1.0825806451612903,1.6806451612903226,3.0387096774193547
2013-08-27,1.8932258064516128,1.0654838709677419,1.6838709677419355,3.032258064516129
2013-08-28,1.8925806451612903,1.0483870967741935,1.6870967741935483,3.0258064516129033
2013-08-29,1.8919354838709677,1.0312903225806451,1.6903225806451612,3.0193548387096776
2013-08-30,1.891290322580645,1.0141935483870967,1.6935483870967742,3.0129032258064514
2013-08-31,1.8906451612903226,0.9970967741935484,1.696774193548387,3.0064516129032257
2013-09-01,1.89,0.98,1.7,3.0
2013-09-02,1.8893333333333333,0.976,1.7033333333333334,3.0033333333333334
2013-09-03,1.8886666666666665,0.972,1.7066666666666666,3.006666666666667
2013-09-04,1.888,0.968,1.71,3.01
2013-09-05,1.8873333333333333,0.964,1.7133333333333334,3.013333333333333
2013-09-06,1.8866666666666667,0.96,1.7166666666666666,3.0166666666666666
2013-09-07,1.886,0.956,1.72,3.02
2013-09-08,1.8853333333333333,0.952,1.7233333333333334,3.0233333333333334
2013-09-09,1.8846666666666667,0.948,1.7266666666666666,3.026666666666667
2013-09-10,1.884,0.944,1.73,3.0300000000000002
2013-09-11,1.8833333333333333,0.94,1.7333333333333334,3.033333333333333
2013-09-12,1.8826666666666667,0.9359999999999999,1.7366666666666666,3.0366666666666666
2013-09-13,1.882,0.9319999999999999,1.74,3.04
2013-09-14,1.8813333333333333,0.9279999999999999,1.7433333333333334,3.0433333333333334
2013-09-15,1.8806666666666667,0.9239999999999999,1.7466666666666666,3.046666666666667
2013-09-16,1.88,0.9199999999999999,1.75,3.05
2013-09-17,1.8793333333333333,0.9159999999999999,1.7533333333333334,3.0533333333333332
2013-09-18,1.8786666666666667,0.9119999999999999,1.7566666666666666,3.0566666666666666
2013-09-19,1.8780000000000001,0.9079999999999999,1.76,3.06
2013-09-20,1.8773333333333333,0.904,1.7633333333333334,3.0633333333333335
2013-09-21,1.8766666666666667,0.9,1.7666666666666666,3.066666666666667
2013-09-22,1.8760000000000001,0.896,1.77,3.0700000000000003
2013-09-23,1.8753333333333333,0.892,1.7733333333333334,3.0733333333333333
2013-09-24,1.8746666666666667,0.888,1.7766666666666666,3.0766666666666667
2013-09-25,1.874,0.884,1.78,3.08
2013-09-26,1.8733333333333335,0.88,1.7833333333333334,3.0833333333333335
2013-09-27,1.8726666666666667,0.876,1.7866666666666666,3.086666666666667
2013-09-28,1.872,0.872,1.79,3.09
2013-09-29,1.8713333333333335,0.868,1.7933333333333334,3.0933333333333333
2013-09-30,1.8706666666666667,0.864,1.7966666666666666,3.0966666666666667
2013-10-01,1.87,0.86,1.8,3.1
2013-10-02,1.8706451612903228,0.8709677419354839,1.8,3.1
2013-10-03,1.8712903225806452,0.8819354838709678,1.8,3.1
2013-10-04,1.8719354838709679,0.8929032258064515,1.8,3.1
2013-10-05,1.8725806451612903,0.9038709677419354,1.8,3.1
2013-10-06,1.873225806451613,0.9148387096774193,1.8,3.1
2013-10-07,1.8738709677419356,0.9258064516129032,1.8,3.1
2013-10-08,1.874516129032258,0.9367741935483871,1.8,3.1
2013-10-09,1.8751612903225807,0.947741935483871,1.8,3.1
2013-10-10,1.8758064516129034,0.9587096774193549,1.8,3.1
2013-10-11,1.8764516129032258,0.9696774193548388,1.8,3.1
2013-10-12,1.8770967741935485,0.9806451612903225,1.8,3.1
2013-10-13,1.877741935483871,0.9916129032258064,1.8,3.1
2013-10-14,1.8783870967741936,1.0025806451612902,1.8,3.1
2013-10-15,1.8790322580645162,1.013548387096774,1.8,3.1
2013-10-16,1.8796774193548387,1.024516129032258,1.8,3.1
2013-10-17,1.8803225806451613,1.0354838709677419,1.8,3.1
2013-10-18,1.8809677419354838,1.0464516129032257,1.8,3.1
2013-10-19,1.8816129032258064,1.0574193548387096,1.8,3.1
2013-10-20,1.882258064516129,1.0683870967741935,1.8,3.1
2013-10-21,1.8829032258064515,1.0793548387096774,1.8,3.1
2013-10-22,1.8835483870967742,1.0903225806451613,1.8,3.1
2013-10-23,1.8841935483870966,1.1012903225806452,1.8,3.1
2013-10-24,1.8848387096774193,1.112258064516129,1.8,3.1
2013-10-25,1.885483870967742,1.1232258064516127,1.8,3.1
2013-10-26,1.8861290322580644,1.1341935483870969,1.8,3.1
2013-10-27,1.886774193548387,1.1451612903225805,1.8,3.1
2013-10-28,1.8874193548387097,1.1561290322580646,1.8,3.1
2013-10-29,1.8880645161290321,1.1670967741935483,1.8,3.1
2013-10-30,1.8887096774193548,1.1780645161290322,1.8,3.1
2013-10-31,1.8893548387096772,1.189032258064516,1.8,3.1
2013-11-01,1.89,1.2,1.8,3.1
2013-11-02,1.8893333333333333,1.198,1.8,3.1033333333333335
2013-11-03,1.8886666666666665,1.196,1.8,3.106666666666667
2013-11-04,1.888,1.194,1.8,3.1100000000000003
2013-11-05,1.8873333333333333,1.192,1.8,3.1133333333333333
2013-11-06,1.8866666666666667,1.19,1.8,3.1166666666666667
2013-11-07,1.886,1.188,1.8,3.12
2013-11-08,1.8853333333333333,1.186,1.8,3.1233333333333335
2013-11-09,1.8846666666666667,1.184,1.8,3.126666666666667
2013-11-10,1.884,1.182,1.8,3.13
2013-11-11,1.8833333333333333,1.18,1.8,3.1333333333333333
2013-11-12,1.8826666666666667,1.178,1.8,3.1366666666666667
2013-11-13,1.882,1.176,1.8,3.14
2013-11-14,1.8813333333333333,1.174,1.8,3.1433333333333335
2013-11-15,1.8806666666666667,1.172,1.8,3.146666666666667
2013-11-16,1.88,1.17,1.8,3.1500000000000004
2013-11-17,1.8793333333333333,1.168,1.8,3.1533333333333333
2013-11-18,1.8786666666666667,1.166,1.8,3.1566666666666667
2013-11-19,1.8780000000000001,1.164,1.8,3.16
2013-11-20,1.8773333333333333,1.162,1.8,3.1633333333333336
2013-11-21,1.8766666666666667,1.16,1.8,3.166666666666667
2013-11-22,1.8760000000000001,1.158,1.8,3.17
2013-11-23,1.8753333333333333,1.156,1.8,3.1733333333333333
2013-11-24,1.8746666666666667,1.154,1.8,3.1766666666666667
2013-11-25,1.874,1.152,1.8,3.18
2013-11-26,1.8733333333333335,1.15,1.8,3.1833333333333336
2013-11-27,1.8726666666666667,1.148,1.8,3.186666666666667
2013-11-28,1.872,1.146,1.8,3.1900000000000004
2013-11-29,1.8713333333333335,1.144,1.8,3.1933333333333334
2013-11-30,1.8706666666666667,1.142,1.8,3.1966666666666668
2013-12-01,1.87,1.14,1.8,3.2
2013-12-02,1.8683870967741936,1.1380645161290321,1.8064516129032258,3.2032258064516133
2013-12-03,1.8667741935483873,1.1361290322580644,1.8129032258064517,3.206451612903226
2013-12-04,1.8651612903225807,1.1341935483870966,1.8193548387096774,3.209677419354839
2013-12-05,1.8635483870967744,1.1322580645161289,1.8258064516129033,3.2129032258064516
2013-12-06,1.8619354838709679,1.1303225806451611,1.832258064516129,3.2161290322580647
2013-12-07,1.8603225806451613,1.1283870967741936,1.838709677419355,3.2193548387096773
2013-12-08,1.858709677419355,1.1264516129032258,1.8451612903225807,3.2225806451612904
2013-12-09,1.8570967741935485,1.124516129032258,1.8516129032258064,3.2258064516129035
2013-12-10,1.855483870967742,1.1225806451612903,1.8580645161290323,3.229032258064516
2013-12-11,1.8538709677419356,1.1206451612903225,1.864516129032258,3.232258064516129
2013-12-12,1.852258064516129,1.1187096774193548,1.870967741935484,3.235483870967742
2013-12-13,1.8506451612903227,1.116774193548387,1.8774193548387097,3.238709677419355
2013-12-14,1.8490322580645162,1.1148387096774193,1.8838709677419354,3.241935483870968
2013-12-15,1.8474193548387097,1.1129032258064515,1.8903225806451613,3.2451612903225806
2013-12-16,1.8458064516129034,1.1109677419354838,1.896774193548387,3.2483870967741937
2013-12-17,1.8441935483870968,1.1090322580645162,1.903225806451613,3.2516129032258063
2013-12-18,1.8425806451612905,1.1070967741935485,1.9096774193548387,3.2548387096774194
2013-12-19,1.840967741935484,1.1051612903225807,1.9161290322580644,3.258064516129032
2013-12-20,1.8393548387096774,1.103225806451613,1.9225806451612903,3.261290322580645
2013-12-21,1.837741935483871,1.1012903225806452,1.929032258064516,3.264516129032258
2013-12-22,1.8361290322580646,1.0993548387096774,1.935483870967742,3.267741935483871
2013-12-23,1.834516129032258,1.0974193548387097,1.9419354838709677,3.270967741935484
2013-12-24,1.8329032258064517,1.095483870967742,1.9483870967741936,3.2741935483870965
2013-12-25,1.8312903225806452,1.0935483870967742,1.9548387096774194,3.2774193548387096
2013-12-26,1.8296774193548389,1.0916129032258064,1.9612903225806453,3.2806451612903227
2013-12-27,1.8280645161290323,1.0896774193548389,1.967741935483871,3.2838709677419353
2013-12-28,1.8264516129032258,1.087741935483871,1.9741935483870967,3.2870967741935484
2013-12-29,1.8248387096774195,1.0858064516129033,1.9806451612903226,3.290322580645161
2013-12-30,1.823225806451613,1.0838709677419356,1.9870967741935484,3.293548387096774
2013-12-31,1.8216129032258066,1.0819354838709678,1.9935483870967743,3.2967741935483867
2014-01-01,1.82,1.08,2.0,3.3
2014-01-02,1.8190322580645162,1.077741935483871,1.9903225806451612,3.3096774193548386
2014-01-03,1.8180645161290323,1.075483870967742,1.9806451612903226,3.3193548387096774
2014-01-04,1.8170967741935484,1.073225806451613,1.9709677419354839,3.329032258064516
2014-01-05,1.8161290322580645,1.070967741935484,1.961290322580645,3.3387096774193545
2014-01-06,1.8151612903225807,1.068709677419355,1.9516129032258065,3.3483870967741933
2014-01-07,1.8141935483870968,1.0664516129032258,1.9419354838709677,3.358064516129032
2014-01-08,1.813225806451613,1.0641935483870968,1.932258064516129,3.367741935483871
2014-01-09,1.812258064516129,1.0619354838709678,1.9225806451612903,3.3774193548387097
2014-01-10,1.8112903225806452,1.0596774193548388,1.9129032258064516,3.3870967741935485
2014-01-11,1.8103225806451613,1.0574193548387096,1.903225806451613,3.396774193548387
2014-01-12,1.8093548387096774,1.0551612903225807,1.8935483870967742,3.4064516129032256
2014-01-13,1.8083870967741935,1.0529032258064517,1.8838709677419354,3.4161290322580644
2014-01-14,1.8074193548387096,1.0506451612903227,1.8741935483870968,3.425806451612903
2014-01-15,1.8064516129032258,1.0483870967741935,1.864516129032258,3.435483870967742
2014-01-16,1.8054838709677419,1.0461290322580645,1.8548387096774193,3.445161290322581
2014-01-17,1.8045161290322582,1.0438709677419356,1.8451612903225807,3.454838709677419
2014-01-18,1.8035483870967743,1.0416129032258066,1.835483870967742,3.464516129032258
2014-01-19,1.8025806451612905,1.0393548387096774,1.8258064516129031,3.4741935483870967
2014-01-20,1.8016129032258066,1.0370967741935484,1.8161290322580645,3.4838709677419355
2014-01-21,1.8006451612903227,1.0348387096774194,1.8064516129032258,3.4935483870967743
2014-01-22,1.7996774193548388,1.0325806451612904,1.796774193548387,3.503225806451613
2014-01-23,1.798709677419355,1.0303225806451612,1.7870967741935484,3.5129032258064514
2014-01-24,1.797741935483871,1.0280645161290323,1.7774193548387096,3.52258064516129
2014-01-25,1.7967741935483872,1.0258064516129033,1.7677419354838708,3.532258064516129
2014-01-26,1.7958064516129033,1.0235483870967743,1.7580645161290323,3.541935483870968
2014-01-27,1.7948387096774194,1.0212903225806451,1.7483870967741935,3.5516129032258066
2014-01-28,1.7938709677419356,1.0190322580645161,1.738709677419355,3.5612903225806454
2014-01-29,1.7929032258064517,1.0167741935483872,1.729032258064516,3.570967741935484
2014-01-30,1.7919354838709678,1.0145161290322582,1.7193548387096773,3.5806451612903225
2014-01-31,1.790967741935484,1.012258064516129,1.7096774193548385,3.5903225806451613
2014-02-01,1.79,1.01,1.7,3.6
2014-02-02,1.7910714285714286,1.02,1.7,3.592857142857143
2014-02-03,1.7921428571428573,1.03,1.7,3.585714285714286
2014-02-04,1.7932142857142856,1.04,1.7,3.5785714285714287
2014-02-05,1.7942857142857143,1.05,1.7,3.5714285714285716
2014-02-06,1.7953571428571429,1.06,1.7,3.5642857142857145
2014-02-07,1.7964285714285715,1.07,1.7,3.5571428571428574
2014-02-08,1.7975,1.08,1.7,3.55
2014-02-09,1.7985714285714287,1.09,1.7,3.5428571428571427
2014-02-10,1.799642857142857,1.1,1.7,3.5357142857142856
2014-02-11,1.8007142857142857,1.11,1.7,3.5285714285714285
2014-02-12,1.8017857142857143,1.12,1.7,3.5214285714285714
2014-02-13,1.802857142857143,1.13,1.7,3.5142857142857142
2014-02-14,1.8039285714285715,1.1400000000000001,1.7,3.507142857142857
2014-02-15,1.8050000000000002,1.15,1.7,3.5
2014-02-16,1.8060714285714285,1.16,1.7,3.492857142857143
2014-02-17,1.8071428571428572,1.17,1.7,3.4857142857142858
2014-02-18,1.8082142857142858,1.18,1.7,3.4785714285714286
2014-02-19,1.8092857142857144,1.19,1.7,3.4714285714285715
2014-02-20,1.810357142857143,1.2,1.7,3.4642857142857144
2014-02-21,1.8114285714285714,1.21,1.7,3.4571428571428573
2014-02-22,1.8125,1.22,1.7,3.45
2014-02-23,1.8135714285714286,1.23,1.7,3.4428571428571426
2014-02-24,1.8146428571428572,1.24,1.7,3.4357142857142855
2014-02-25,1.8157142857142858,1.25,1.7,3.4285714285714284
2014-02-26,1.8167857142857144,1.26,1.7,3.4214285714285713
2014-02-27,1.8178571428571428,1.27,1.7,3.414285714285714
2014-02-28,1.8189285714285715,1.28,1.7,3.407142857142857
2014-03-01,1.82,1.29,1.7,3.4
2014-03-02,1.8267741935483872,1.2967741935483872,1.696774193548387,3.4064516129032256
2014-03-03,1.8335483870967741,1.3035483870967741,1.6935483870967742,3.4129032258064513
2014-03-04,1.8403225806451613,1.3103225806451613,1.6903225806451612,3.4193548387096775
2014-03-05,1.8470967741935485,1.3170967741935484,1.6870967741935483,3.425806451612903
2014-03-06,1.8538709677419356,1.3238709677419356,1.6838709677419355,3.432258064516129
2014-03-07,1.8606451612903225,1.3306451612903225,1.6806451612903226,3.4387096774193546
2014-03-08,1.8674193548387097,1.3374193548387097,1.6774193548387097,3.445161290322581
2014-03-09,1.8741935483870968,1.3441935483870968,1.6741935483870967,3.4516129032258065
2014-03-10,1.8809677419354838,1.350967741935484,1.6709677419354838,3.458064516129032
2014-03-11,1.887741935483871,1.357741935483871,1.667741935483871,3.464516129032258
2014-03-12,1.894516129032258,1.364516129032258,1.664516129032258,3.4709677419354836
2014-03-13,1.9012903225806452,1.3712903225806452,1.6612903225806452,3.47741935483871
2014-03-14,1.9080645161290322,1.3780645161290324,1.6580645161290324,3.4838709677419355
2014-03-15,1.9148387096774193,1.3848387096774193,1.6548387096774193,3.490322580645161
2014-03-16,1.9216129032258065,1.3916129032258064,1.6516129032258065,3.496774193548387
2014-03-17,1.9283870967741934,1.3983870967741936,1.6483870967741936,3.503225806451613
2014-03-18,1.9351612903225806,1.4051612903225807,1.6451612903225807,3.509677419354839
2014-03-19,1.9419354838709677,1.4119354838709677,1.6419354838709679,3.5161290322580645
2014-03-20,1.9487096774193549,1.4187096774193548,1.6387096774193548,3.52258064516129
2014-03-21,1.9554838709677418,1.425483870967742,1.635483870967742,3.5290322580645164
2014-03-22,1.962258064516129,1.4322580645161291,1.632258064516129,3.535483870967742
2014-03-23,1.969032258064516,1.439032258064516,1.6290322580645162,3.541935483870968
2014-03-24,1.975806451612903,1.4458064516129032,1.6258064516129034,3.5483870967741935
2014-03-25,1.9825806451612902,1.4525806451612904,1.6225806451612903,3.554838709677419
2014-03-26,1.9893548387096773,1.4593548387096775,1.6193548387096774,3.5612903225806454
2014-03-27,1.9961290322580645,1.4661290322580645,1.6161290322580646,3.567741935483871
2014-03-28,2.0029032258064516,1.4729032258064516,1.6129032258064517,3.574193548387097
2014-03-29,2.0096774193548383,1.4796774193548388,1.6096774193548389,3.5806451612903225
2014-03-30,2.0164516129032255,1.4864516129032257,1.6064516129032258,3.5870967741935487
2014-03-31,2.0232258064516127,1.4932258064516128,1.603225806451613,3.5935483870967744
2014-04-01,2.03,1.5,1.6,3.6
2014-04-02,2.033333333333333,1.5056666666666667,1.6033333333333335,3.5966666666666667
2014-04-03,2.0366666666666666,1.5113333333333334,1.6066666666666667,3.5933333333333333
2014-04-04,2.04,1.517,1.61,3.59
2014-04-05,2.043333333333333,1.5226666666666666,1.6133333333333335,3.586666666666667
2014-04-06,2.0466666666666664,1.5283333333333333,1.6166666666666667,3.5833333333333335
2014-04-07,2.05,1.534,1.62,3.58
2014-04-08,2.0533333333333332,1.5396666666666667,1.6233333333333333,3.5766666666666667
2014-04-09,2.0566666666666666,1.5453333333333332,1.6266666666666667,3.5733333333333333
2014-04-10,2.0599999999999996,1.551,1.6300000000000001,3.5700000000000003
2014-04-11,2.063333333333333,1.5566666666666666,1.6333333333333333,3.566666666666667
2014-04-12,2.0666666666666664,1.5623333333333334,1.6366666666666667,3.5633333333333335
2014-04-13,2.07,1.568,1.6400000000000001,3.56
2014-04-14,2.0733333333333333,1.5736666666666665,1.6433333333333333,3.5566666666666666
2014-04-15,2.0766666666666667,1.5793333333333333,1.6466666666666667,3.5533333333333332
2014-04-16,2.08,1.585,1.65,3.55
2014-04-17,2.083333333333333,1.5906666666666667,1.6533333333333333,3.546666666666667
2014-04-18,2.0866666666666664,1.5963333333333334,1.6566666666666667,3.5433333333333334
2014-04-19,2.09,1.6019999999999999,1.66,3.54
2014-04-20,2.0933333333333333,1.6076666666666666,1.6633333333333333,3.5366666666666666
2014-04-21,2.0966666666666667,1.6133333333333333,1.6666666666666667,3.533333333333333
2014-04-22,2.0999999999999996,1.619,1.67,3.5300000000000002
2014-04-23,2.103333333333333,1.6246666666666667,1.6733333333333333,3.526666666666667
2014-04-24,2.1066666666666665,1.6303333333333332,1.6766666666666667,3.5233333333333334
2014-04-25,2.11,1.636,1.68,3.52
2014-04-26,2.1133333333333333,1.6416666666666666,1.6833333333333333,3.5166666666666666
2014-04-27,2.1166666666666667,1.6473333333333333,1.6866666666666665,3.513333333333333
2014-04-28,2.12,1.653,1.69,3.51
2014-04-29,2.123333333333333,1.6586666666666665,1.6933333333333334,3.506666666666667
2014-04-30,2.1266666666666665,1.6643333333333332,1.6966666666666665,3.5033333333333334
2014-05-01,2.13,1.67,1.7,3.5
2014-05-02,2.1303225806451613,1.6696774193548387,1.7,3.5
2014-05-03,2.1306451612903223,1.6693548387096773,1.7,3.5
2014-05-04,2.1309677419354838,1.669032258064516,1.7,3.5
2014-05-05,2.131290322580645,1.6687096774193548,1.7,3.5
2014-05-06,2.131612903225806,1.6683870967741934,1.7,3.5
2014-05-07,2.1319354838709677,1.6680645161290322,1.7,3.5
2014-05-08,2.132258064516129,1.667741935483871,1.7,3.5
2014-05-09,2.13258064516129,1.6674193548387095,1.7,3.5
